screen_id	mobile_route	domain	source_path	sha256	line_count	action_signal_lines	state_signal_lines	screen_review_status	cta_inventory_status	scenario_matrix_status	web_equivalent_status	contract_status	data_source_status	mock_placeholder_disposition	gap_disposition
PM-214	reports/passport	reports	app/reports/passport.tsx	c2c95e9dbf2ddbf6b88127c89aee1f01b6b79f63d60c27e684c0a720b955de18	330	72,79,250	52,53,137,240,265	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-215	reports/timeline	reports	app/reports/timeline.tsx	46a74fd6b9dab336e5b45e3bbffdc6e69e5d929f4a86f8f1c17e763c32ae480a	293	80,89,117,207	38,46,125,248	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-216	reports/view-report	reports	app/reports/view-report.tsx	cdac162971c521b8119b84e2f92254926d1d3f30fef7d784ad1099b775e4d862	263	110,132,141,245,246	4,59,60,73,97,105,224	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-217	returns/detail	returns	app/returns/detail.tsx	b55465cf207aa9cdaf3cef9692c060809e806d993541cb1a017a83e8c13b5de4	284	118	36,50,61,76	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-218	returns/hub	returns	app/returns/hub.tsx	5455f0c80d089b77004efcb360c08568879bfdad2ce981fd8e0866b78c2ef9d8	408	124,132,202,244,245,308	44,52,66,218,231,367	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-219	returns/new-request	returns	app/returns/new-request.tsx	508c731a6db9082334dded5e4a0774c02dc62d7000c5f15dc9f365e2c1d2225e	347	98,101,112,140,163,190,212,227,260,282	24,32,47	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-220	reviews/index	reviews	app/reviews/index.tsx	58497e2a9618db032f00b99080c92b1fadd4777afc88e6724afd6e8da64d6c0c	334	99,126,160,200,219	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-221	room/[id]	room	app/room/[id].tsx	fd8546f51586a25fe7be54e6ec20c14eac36a8de36d868929c3e5728759caf44	296	114,125,132,181	36,148,163,175,178,180,280,286	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-222	s/[type]/[slug]	s	app/s/[type]/[slug].tsx	b300425b6ad43cde9589a9cbb210bb98b50a477470c0145449e86e7e5831fdc2	59	35,48	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-223	search/index	search	app/search/index.tsx	80389867a6260b6c5fff35bcf2c54e35373050af11d3cb850f74f1ed63af8935	236	84,86,89,91,93,95,97,99,101,127,147,167	59,97,112	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-224	services/index	services	app/services/index.tsx	1666c84c16682a096130eebef871ed7ed92c083bfd568203ab5b54989070a5bf	125	80,91	60	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-225	settings/about	settings	app/settings/about.tsx	1330ae41b08a18f7d8503249f8e572209b5104c9ebfb55d8c6b1651f344db403	399	78,136,221,238	265	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-226	settings/data	settings	app/settings/data.tsx	c07b14c3bb1a1267584a021ae601f5b8e17b0d8db5a0b49134d6b2f7501a79a9	222	54,77,134	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-227	settings/feedback	settings	app/settings/feedback.tsx	1d1cedad8fc7e2ef06528b46392b6373fa0d24ddede93ff8048808f017943331	235	62,88,103,121,162	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-228	settings/help	settings	app/settings/help.tsx	c99fd09f18b5312eb8f0d88fcae4bada665d965ff88017e16143dd50bf3dbe3e	291	55,92,93,113,141,160	35,132	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-229	settings/index	settings	app/settings/index.tsx	4045e994f47d1ed060d7a3ba9d5a994b50e6bb872d8580e504173adb15dd87e1	237	83,89,92,109,121	75,76,180,198	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-230	settings/language	settings	app/settings/language.tsx	a50f4e891637009c732f408f2ae0b8f5163cd505d33c513b434abefa77b3c792	61	19,30	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-231	settings/notifications-settings	settings	app/settings/notifications-settings.tsx	769171a9bf784d0f0397e3feea673c5e845e9fe53ef74773431148849c4955b3	359	197	158,159	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-232	settings/notifications	settings	app/settings/notifications.tsx	99dd68e29559d361663d6303f43406e629d545695175d8fec60ff4da9e9fbe4b	9	7	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-233	settings/privacy	settings	app/settings/privacy.tsx	6b675764d848138498d6f73c76e836da38fef810e9072cabd808e1fefe930abb	232	95,153,162	158	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-234	settings/security	settings	app/settings/security.tsx	886b8c82d9cea839d7c83c36cd006f074735c86ada1d1a3d2cc29434fcc7edf1	431	103,130,199,258,293	85,99,281	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-235	settings/support-chat	settings	app/settings/support-chat.tsx	0fd0f3a07b50e5563254eef515a33f73929d482bf2affa2d44cf7b9d97b558ae	6	4	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-236	settings/terms	settings	app/settings/terms.tsx	80b467688976e2c7c11c5190aa7dd3e52142e3781ede56b0b2260309e12bceea	197	80	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-237	shared/location-picker	shared	app/shared/location-picker.tsx	1e0157c50ebd0c70fe29732d03a9cb07e3fb52fba39b72247aa7bc1594512557	872	221,248,297,333,353,439,514,561,651,671,683	49,316	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-238	support/chat	support	app/support/chat.tsx	7269f2404e7b47cb671a77bc064f8c3cc0b340d68e82796756690f8d1c8d3877	399	129,199,226,250	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-239	support/ticket	support	app/support/ticket.tsx	2bb4a007efe26968918a27154d26702fdf9903e630233e843f160581dad4e40e	143	44,50,69	23,57	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-240	voice/index	voice	app/voice/index.tsx	66fee3147af7b2e95d48845b350e23b4c9d7415db7de39e92f3064d93b59539e	164	83,101	109,125	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-241	wallet/cards	wallet	app/wallet/cards.tsx	57a035c92154ea2463a9e9d40658c153aec70ea344a99d9f4ea5dea5c535ec94	506	104,183,197,249,342,346,361	56,70,100,201,204,284,374	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-242	wallet/hub	wallet	app/wallet/hub.tsx	ab7d3f0514b46c93e616fbc92e477dd1f6fa5fa5894744fc30271a3c4d754373	459	114,176,181,209,226,285,316,367,373	110,146	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-243	wallet/topup	wallet	app/wallet/topup.tsx	1a30494132fc450df28200e370b711527682c5fd3e0a08848b0a189b5262d127	265	55,84,116,184	3,4,48	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-244	wallet/transactions	wallet	app/wallet/transactions.tsx	2c72048b63d178b902dfe8d02ea41da06db67a2b52ccbe3856f312ced752a67d	223	83,98	36,56,109	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-245	wallet/transfer	wallet	app/wallet/transfer.tsx	23db9eeab19a6c00eab740e2d587e71fb1ae5de372c036645ca85d36ab5aeb28	201	39,51,102,131,150	36,48	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-246	wearables/hub	wearables	app/wearables/hub.tsx	3f924a0d33e01e499f005922c920987175640c5404da4c4b0fe20cb3760afcd8	270	169,240	149,239	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
