id	surface	severity	relation	category	source_path	line	actor	journey	finding	accepted_test
0D-PATIENT-MOBILE-00129	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/call-history.tsx	48	patient/anonymous	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: const data = await apiFetch(`/calls/history?page=${pageNum}&limit=20`);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00130	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/book/[id].tsx	73	provider/staff	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: const data = await apiFetch(`/care/doctors/${encodeURIComponent(String(id || ''))}`);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00131	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/doctor/[id].tsx	51	provider/staff	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: const data = await apiFetch(`/care/doctors/${encodeURIComponent(id || 'd1')}`);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00132	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/wallet/cards.tsx	65	patient/anonymous	insurance/payment	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch(""/wallet/cards"");"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00133	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/wallet/hub.tsx	146	patient/anonymous	consultation/booking	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: category: tx.referenceType === 'booking' ? 'استشارة' : tx.referenceType === 'refund' ? 'استرداد' : 'شحن',	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00134	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/wallet/hub.tsx	158	patient/anonymous	insurance/payment	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/wallet/spending-data')	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00135	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/wallet/topup.tsx	54	patient/anonymous	pharmacy/orders	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: // Step 2: pay through the hosted checkout; processing screen confirms + credits.	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00136	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/wallet/transactions.tsx	39	patient/anonymous	insurance/payment	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/wallet/transactions')	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00137	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/wallet/transfer.tsx	62	patient/anonymous	insurance/payment	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const res: any = await apiFetch(""/wallet/transfer"", {"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00138	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/(auth)/terms.tsx	66	patient/anonymous	identity/session	"client calls an endpoint or method that requires live contract reconciliation. Static signal: fetch(`${BASE_URL}/legal/policy/patient_terms?lang=${AR ? ""ar"" : ""en""}`)"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00139	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/(auth)/forgot-password.tsx	33	patient/anonymous	identity/session	client calls an endpoint or method that requires live contract reconciliation. Static signal: await apiFetch('/auth/send-otp', {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00140	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/(auth)/reset-password.tsx	34	patient/anonymous	identity/session	"client calls an endpoint or method that requires live contract reconciliation. Static signal: await apiFetch(""/auth/reset-password"", {"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00141	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/(auth)/login.tsx	91	patient/anonymous	identity/session	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch('/auth/social-login', {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00142	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	app/(auth)/login.tsx	99	patient/anonymous	identity/session	client-side token persistence or raw token propagation requires secure session boundary. Static signal: catch (_err) { await AsyncStorage.setItem(STORAGE_KEYS.AUTH_TOKEN, jwtToken); }	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00143	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/(auth)/register.tsx	113	patient/anonymous	identity/session	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch('/auth/social-login', {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00144	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	app/(auth)/register.tsx	121	patient/anonymous	identity/session	client-side token persistence or raw token propagation requires secure session boundary. Static signal: catch (_err) { await AsyncStorage.setItem(STORAGE_KEYS.AUTH_TOKEN, jwtToken); }	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00145	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/(auth)/otp.tsx	74	patient/anonymous	identity/session	client calls an endpoint or method that requires live contract reconciliation. Static signal: const resOtp = await apiFetch('/auth/verify-otp', {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00146	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	app/(auth)/otp.tsx	132	patient/anonymous	identity/session	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(STORAGE_KEYS.ONBOARDING_DONE, 'true');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00147	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/(auth)/privacy.tsx	70	patient/anonymous	identity/session	"client calls an endpoint or method that requires live contract reconciliation. Static signal: fetch(`${BASE_URL}/legal/policy/privacy_policy?lang=${AR ? ""ar"" : ""en""}`)"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00148	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/returns/hub.tsx	55	patient/anonymous	diagnostics/homecare	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: const REFUND_LABELS = {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00149	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/returns/detail.tsx	39	patient/anonymous	diagnostics/homecare	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: const REFUND_LABELS: Record<string, string> = {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00150	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/returns/new-request.tsx	35	patient/anonymous	insurance/payment	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: const REFUND_METHODS = [	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00151	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/returns/new-request.tsx	66	patient/anonymous	pharmacy/orders	client calls an endpoint or method that requires live contract reconciliation. Static signal: await apiFetch('/pharmacy/returns', {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00152	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/pharmacy/cart.tsx	6	patient/anonymous	pharmacy/orders	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: * - Rx enforcement: blocks checkout if Rx items have no prescription.	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
