surface	source_path	line	signal	snippet	classification	required_disposition
patient-web	audit-artifacts/full-audit-20260823/phase9-pnpm-audit-after-postcss.json	1655	todo	"""overview"": ""## Summary\n\npnpm's patch application pipeline (`@pnpm/patch-package`) performs no path validation on file paths extracted from `.patch` files. An attacker who contributes a malicious patch file via a pull request can write attacker-controlled content to or delete arbitrary files on the filesystem during `pnpm install`, as the user running the install. The `diff --git` header paths containing `../../` sequences traverse out of the package directory, and the traversal is difficult t"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-web	audit-artifacts/full-audit-20260823/phase9-pnpm-audit-after-postcss.json	1694	fake	"""overview"": ""## Summary\n\npnpm can send user-level unscoped npm authentication credentials to a registry chosen by a repository-local `.npmrc` file.\n\nIn the reproduced case, the user's npm config contains a default registry and an unscoped `_authToken`. The repository does not provide a token-bearing auth line. It only sets `registry=` to a different registry URL. During normal pnpm metadata/install workflows, pnpm binds the user-origin unscoped credential to the repository-selected registry "	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-web	audit-artifacts/full-audit-20260823/phase9-pnpm-audit-after-postcss.json	1734	demo	"""overview"": ""## Summary\n\npnpm allows a transitive dependency alias from registry package metadata to contain path traversal segments. During install, pnpm later uses that alias as a filesystem path when linking dependency nodes. As a result, a registry package can cause `pnpm install - ignore-scripts` to replace paths in the current project with symlinks to attacker-controlled dependency package directories.\n\n`.git/hooks` is only one useful target. The same primitive can replace other projec"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-web	audit-artifacts/full-audit-20260823/phase9-pnpm-audit-after-postcss.json	1931	placeholder	"""overview"": ""<!-- maintainer-action:start -->\n## Maintainer Action Plan\n\nThis report is ready to review with the shared patch branch. Start with the PR and the expected fixed behavior, then use the detailed exploit narrative below only if you want to replay the original path.\n\n- Advisory: `CAND-PNPM-122` / `GHSA-3qhv-2rgh-x77r`\n- Advisory URL: https://github.com/pnpm/pnpm/security/advisories/GHSA-3qhv-2rgh-x77r\n- Shared patch PR: https://github.com/pnpm/pnpm-ghsa-j2hc-m6cf-6jm8/pull/1\n- "	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-web	audit-artifacts/full-audit-20260823/phase9-pnpm-audit-after-postcss.json	2129	fake	"""overview"": ""## Summary\n\n`pnpm` accepts package names from the env lockfile `configDependencies` section and uses those names directly when creating config dependency symlinks under `node_modules/.pnpm-config`.\n\nA malicious repository can commit a crafted `pnpm-lock.yaml` whose env-lockfile document contains a traversal-shaped config dependency name such as `../../PWNED_CFGDEP`. During `pnpm install`, pnpm installs the config dependency and creates a symlink at a path derived from that name."	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-web	audit-artifacts/full-audit-20260823/phase9-pnpm-audit-after-postcss.json	2412	placeholder	"""overview"": ""## Summary\n\n`node-tar` strips trailing `NUL` bytes from long-name (`L`) and long-linkpath (`K`) GNU extended headers but does **not** apply the same sanitization to equivalent fields delivered via PAX (`x` typeflag) extended headers. A PAX record of the form `path=visible.txt\\x00hidden.txt` is parsed verbatim into `entry.path` and flows into `fs.lstat()` / `fs.open()`, which Node.js core rejects with `ERR_INVALID_ARG_VALUE`. The throw originates inside an `FSReqCallback` async ch"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-web	audit-artifacts/full-audit-20260823/mobile_to_web_screen_map.json	713	sample	"""mobile_screen"": ""diagnostics/book-sample.tsx"","	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-web	audit-artifacts/full-audit-20260823/mobile_to_web_screen_map.json	886	sample	"""mobile_screen"": ""diagnostics/sample-tracking.tsx"","	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	package.json	72	mock	"""axios-mock-adapter"": ""^2.1.0"","	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/constants/index.ts	217	sample	{ id:'blood', ar:'سحب عينات دم', en:'Blood Sample Collection', min:20 },	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	217	placeholder	placeholder={AR ? 'معمل نبضة للتحاليل الطبية' : 'Nabdah Medical Lab'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	225	placeholder	"placeholder=""Nabdah Medical Lab"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	236	placeholder	placeholder={AR ? 'محمد أحمد' : 'Mohamed Ahmed'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	244	placeholder	"placeholder=""lab@email.com"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	272	placeholder	placeholder={AR ? 'خالد المالكي' : 'Khalid Al-Malki'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	280	placeholder	"placeholder=""123456"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	291	placeholder	"placeholder=""••••••••"" value={data.password}"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	301	placeholder	"placeholder=""••••••••"" value={data.confirmPass}"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	481	placeholder	"placeholder=""1234567890"" value={data.crNumber}"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	487	placeholder	"placeholder=""MOH-LAB-XXXXX"" value={data.mohLicense}"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	496	placeholder	placeholder={AR ? 'فئة أ / فئة ب / فئة ج' : 'Class A / Class B / Class C'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	503	placeholder	placeholder={AR ? 'CBAHI, CAP, ISO 15189' : 'CBAHI, CAP, ISO 15189'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	514	placeholder	"placeholder=""RSO-RAD-XXXXX"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	521	placeholder	placeholder={AR ? 'رنين مغناطيسي MRI، أشعة مقطعية CT، موجات فوق صوتية US' : 'MRI, CT, Ultrasound, X-Ray'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	531	placeholder	"placeholder=""SA0000000000000000000000"" value={data.iban}"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	537	placeholder	"placeholder=""300XXXXXXXXX003"" value={data.taxNumber}"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	639	placeholder	placeholder={AR ? 'حي الورود' : 'Al-Wurud'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	643	placeholder	placeholder={AR ? 'شارع الأمير سلطان، الرياض' : 'Prince Sultan Road, Riyadh'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	670	sample	label={AR ? 'خدمة سحب العينات المنزلية' : 'Home Sample Collection'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	728	placeholder	"placeholder=""0"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	746	placeholder	"placeholder=""2"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	910	placeholder	placeholder={AR ? 'ابحث عن فحص...' : 'Search test/scan...'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	987	placeholder	placeholder={`${test.hours}h`}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	1219	placeholder	placeholder={AR ? 'باقة الفحص الشامل' : 'Full Checkup Package'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	1226	placeholder	"placeholder=""Full Checkup Package"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	1262	placeholder	"placeholder=""20"" value={bundle.discount}"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	1390	placeholder	"<NInput label={AR ? 'وقت البدء (صباحاً)' : 'Morning Open'} placeholder=""08:00"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	1393	placeholder	"<NInput label={AR ? 'وقت الإغلاق (صباحاً)' : 'Morning Close'} placeholder=""14:00"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	1401	placeholder	"<NInput label={AR ? 'وقت البدء (مساءً)' : 'Evening Open'} placeholder=""16:00"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	1404	placeholder	"<NInput label={AR ? 'وقت الإغلاق (مساءً)' : 'Evening Close'} placeholder=""22:00"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	1437	placeholder	"<NInput label={AR ? 'من' : 'From'} placeholder=""07:00"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	1440	placeholder	"<NInput label={AR ? 'إلى' : 'To'} placeholder=""14:00"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	1449	placeholder	<NInput label={AR ? 'إجازة مخطط لها' : 'Planned Vacation'} placeholder={AR ? 'اختر التاريخ من التقويم...' : 'Select vacation date...'} value={data.vacationDate} editable={false} onChange={() => {}} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	1753	placeholder	<NInput value={data.signerName} onChange={v => update({ signerName: v })} placeholder={AR ? 'الاسم الثلاثي' : 'Full Name'} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	1756	placeholder	<NInput value={data.signerRole} onChange={v => update({ signerRole: v })} placeholder={AR ? 'مثال: المالك، المدير العام' : 'e.g. Owner, General Manager'} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	1772	placeholder	placeholder={AR ? 'اسم مطابق للهوية/السجل التجاري' : 'Name matching ID/CR'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabRegistration.tsx	1778	placeholder	"placeholder=""SA0000000000000000000000"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	37	sample	{ key: 'SAMPLE_COLLECTED', ar: 'تم سحب العينة', en: 'Sample Collected', color: '#2196F3' },	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	41	sample	{ key: 'SAMPLE_REJECTED', ar: 'عينة مرفوضة', en: 'Sample Rejected', color: '#F44336' },	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	175	sample	"<Stack.Screen name=""result_entry"">{({ navigation, route }: any) => <ResultEntry sample={route.params?.param} onBack={() => navigation.goBack()} />}</Stack.Screen>"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	176	sample	"<Stack.Screen name=""result_review"">{({ navigation, route }: any) => <ResultReview sample={route.params?.param} onBack={() => navigation.goBack()} />}</Stack.Screen>"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	180	sample	"<Stack.Screen name=""qr_label"">{({ navigation, route }: any) => <QRSampleLabel sample={route.params?.param} onBack={() => navigation.goBack()} />}</Stack.Screen>"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	322	sample	<NSecHeader title={AR?'خط أنابيب العينات':'Sample Pipeline'} action={AR?'الكل':'All'} onAction={()=>onNav('sample_tracking')} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	441	sample	show(AR ? 'تم تسجيل العينة بنجاح ' : 'Sample registered successfully ', 'success');	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	515	sample	<NBtn label={AR ? 'حضور المريض - تسجيل عينة' : 'Patient Arrived - Register Sample'} onPress={() => setShowRegister(true)} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	529	sample	<NBtn label={AR ? 'تسجيل العينة وإتمام الزيارة' : 'Register Sample & Complete'} onPress={() => setShowRegister(true)} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	551	placeholder	"<NInput label={AR ? 'الموعد الجديد' : 'New Date/Time'} placeholder=""YYYY-MM-DD HH:MM"" value={rescheduleDate} onChange={setRescheduleDate} icon=""event"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	559	placeholder	"<NInput label={AR ? 'رقم الموافقة' : 'Approval Code'} placeholder=""NPH-12345"" value={nphiesCode} onChange={setNphiesCode} icon=""verified"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	560	placeholder	"<NInput label={AR ? 'نسبة التحمل (Co-Pay)' : 'Co-Pay SAR'} placeholder=""0.00"" value={copay} onChange={setCopay} icon=""payments"" kbType=""numeric"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	568	placeholder	"<NInput label={AR ? 'ابحث عن فني' : 'Search Technician'} placeholder={AR ? 'مثال: أحمد' : 'e.g. Ahmed'} value={techName} onChange={setTechName} icon=""search"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	573	sample	{/* Register Sample Sheet */}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	574	sample	<NSheet visible={showRegister} onClose={()=>setShowRegister(false)} title={AR ? 'تسجيل العينة (Accessioning)' : 'Register Sample'} height={400}>	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/lab/LabDashboard.tsx	576	sample	"<NInput label={AR ? 'باركود العينة' : 'Sample Barcode'} placeholder=""SMP-XXXXXXXX"" value={barcode} onChange={setBarcode} icon=""qr-code-scanner"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
